,number,count,name,domains
302,1883,8,purine nucleoside binding,Ras.Septin.MMR_HSR1.GBP.Arf.Roc.GTP_EFTU_D2.GTP_EFTU
303,32549,8,ribonucleoside binding,Ras.Septin.MMR_HSR1.GBP.Arf.Roc.GTP_EFTU_D2.GTP_EFTU
304,32550,8,purine ribonucleoside binding,Ras.Septin.MMR_HSR1.GBP.Arf.Roc.GTP_EFTU_D2.GTP_EFTU
305,32561,8,guanyl ribonucleotide binding,Ras.Septin.MMR_HSR1.GBP.Arf.Roc.GTP_EFTU_D2.GTP_EFTU
306,2376,8,immune system process,Somatomedin_B.MHC_II_alpha.IL8.MHC_I_C.TNF.MHC_II_beta.Defensin_beta_2.MHC_I
307,4872,13,receptor activity,HRM.NCD3G.7tm_2.7tm_3.7tm_1.TAS2R.Lig_chan-Glu_bd.SRCR.Somatomedin_B.Neur_chan_LBD.IRK.7TM_GPCR_Srsx.7tm_4
308,4888,9,transmembrane signaling receptor activity,HRM.NCD3G.7tm_2.7tm_3.7tm_1.TAS2R.Lig_chan-Glu_bd.7TM_GPCR_Srsx.7tm_4
309,38023,9,signaling receptor activity,HRM.NCD3G.7tm_2.7tm_3.7tm_1.TAS2R.Lig_chan-Glu_bd.7TM_GPCR_Srsx.7tm_4
310,60089,13,molecular transducer activity,HRM.NCD3G.7tm_2.7tm_3.7tm_1.TAS2R.Lig_chan-Glu_bd.SRCR.Somatomedin_B.Neur_chan_LBD.IRK.7TM_GPCR_Srsx.7tm_4
311,99600,11,transmembrane receptor activity,HRM.NCD3G.7tm_2.7tm_3.7tm_1.TAS2R.Lig_chan-Glu_bd.Neur_chan_LBD.IRK.7TM_GPCR_Srsx.7tm_4
312,19538,30,protein metabolic process,Peptidase_C1.Peptidase_M10.Trypsin.Peptidase_M14.Peptidase_C2.Reprolysin.Pkinase_Tyr.Pkinase_C.tRNA-synt_1.Anticodon_1.Y_phosphatase.DSPc.Galactosyl_T.Glyco_transf_29.UCH.Pre-SET.Transglut_C.TTL.Proteasome.PPTA.Pro_isomerase.Glyco_transf_7C.Peptidase_C14.Pro-rich.Reprolysin_2.Reprolysin_3.Reprolysin_5.Transglut_core.Trypsin_2.UCH_1
313,15629,3,actin cytoskeleton,Myosin_head.Myosin_tail_1.Myosin_N
314,32991,12,macromolecular complex,Myosin_head.Myosin_tail_1.Myosin_N.MHC_II_alpha.MHC_II_beta.E2F_TDP.Linker_histone.G-gamma.Proteasome.Dynein_heavy.Adaptin_N.C4
315,43228,10,non-membrane-bounded organelle,Myosin_head.Myosin_tail_1.Myosin_N.Keratin_B2_2.MyTH4.Plectin.Linker_histone.Dynein_heavy.Filament.Keratin_2_head
316,43232,10,intracellular non-membrane-bounded organelle,Myosin_head.Myosin_tail_1.Myosin_N.Keratin_B2_2.MyTH4.Plectin.Linker_histone.Dynein_heavy.Filament.Keratin_2_head
317,43234,11,protein complex,Myosin_head.Myosin_tail_1.Myosin_N.MHC_II_alpha.MHC_II_beta.E2F_TDP.G-gamma.Proteasome.Dynein_heavy.Adaptin_N.C4
318,44422,8,organelle part,Myosin_head.Myosin_tail_1.Myosin_N.Keratin_B2_2.Linker_histone.Dynein_heavy.Filament.Keratin_2_head
319,44430,7,cytoskeletal part,Myosin_head.Myosin_tail_1.Myosin_N.Keratin_B2_2.Dynein_heavy.Filament.Keratin_2_head
320,44446,8,intracellular organelle part,Myosin_head.Myosin_tail_1.Myosin_N.Keratin_B2_2.Linker_histone.Dynein_heavy.Filament.Keratin_2_head
321,4175,11,endopeptidase activity,Peptidase_M10.Reprolysin.ADAM_spacer1.Peptidase_C2.Proteasome.Trypsin.ADAM_CR.Reprolysin_2.Reprolysin_3.Reprolysin_5.Trypsin_2
322,70011,16,"peptidase activity, acting on L-amino acid peptides",Peptidase_M10.Reprolysin.ADAM_spacer1.Peptidase_C1.Peptidase_M14.Peptidase_C2.UCH.Proteasome.Trypsin.ADAM_CR.Peptidase_C14.Reprolysin_2.Reprolysin_3.Reprolysin_5.Trypsin_2.UCH_1
323,17111,21,nucleoside-triphosphatase activity,Myosin_head.Myosin_tail_1.Myosin_N.GBP.G-alpha.Tubulin.Dynein_heavy.Kinesin.ABC_tran.AAA_5.ABC_membrane.HA2.AAA_11.AAA_12.AAA_17.AAA_18.AAA_33.AAA_6.AAA_7.AAA_8.AAA_9
324,16462,21,pyrophosphatase activity,Myosin_head.Myosin_tail_1.Myosin_N.GBP.G-alpha.Tubulin.Dynein_heavy.Kinesin.ABC_tran.AAA_5.ABC_membrane.HA2.AAA_11.AAA_12.AAA_17.AAA_18.AAA_33.AAA_6.AAA_7.AAA_8.AAA_9
325,16817,21,"hydrolase activity, acting on acid anhydrides",Myosin_head.Myosin_tail_1.Myosin_N.GBP.G-alpha.Tubulin.Dynein_heavy.Kinesin.ABC_tran.AAA_5.ABC_membrane.HA2.AAA_11.AAA_12.AAA_17.AAA_18.AAA_33.AAA_6.AAA_7.AAA_8.AAA_9
326,16818,21,"hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides",Myosin_head.Myosin_tail_1.Myosin_N.GBP.G-alpha.Tubulin.Dynein_heavy.Kinesin.ABC_tran.AAA_5.ABC_membrane.HA2.AAA_11.AAA_12.AAA_17.AAA_18.AAA_33.AAA_6.AAA_7.AAA_8.AAA_9
327,8092,8,cytoskeletal protein binding,WH2.Cofilin_ADF.Xin.Microtub_bd.Kinesin.Tubulin-binding.Fascin.Tubulin_C
328,8104,5,protein localization,IBN_N.Adaptin_N.Clathrin.GRIP.Clathrin_propel
329,15031,5,protein transport,IBN_N.Adaptin_N.Clathrin.GRIP.Clathrin_propel
330,15833,5,peptide transport,IBN_N.Adaptin_N.Clathrin.GRIP.Clathrin_propel
331,33036,6,macromolecule localization,IBN_N.Adaptin_N.Clathrin.GRIP.Phospholip_A2_1.Clathrin_propel
332,34613,5,cellular protein localization,IBN_N.Adaptin_N.Clathrin.GRIP.Clathrin_propel
333,42886,5,amide transport,IBN_N.Adaptin_N.Clathrin.GRIP.Clathrin_propel
334,45184,5,establishment of protein localization,IBN_N.Adaptin_N.Clathrin.GRIP.Clathrin_propel
335,51641,6,cellular localization,IBN_N.Adaptin_N.Clathrin.GRIP.Ran_BP1.Clathrin_propel
336,51649,6,establishment of localization in cell,IBN_N.Adaptin_N.Clathrin.GRIP.Ran_BP1.Clathrin_propel
337,70727,5,cellular macromolecule localization,IBN_N.Adaptin_N.Clathrin.GRIP.Clathrin_propel
338,71702,8,organic substance transport,IBN_N.Adaptin_N.Clathrin.GRIP.AA_permease_2.Phospholip_A2_1.Aa_trans.Clathrin_propel
339,71705,7,nitrogen compound transport,IBN_N.Adaptin_N.Clathrin.GRIP.AA_permease_2.Aa_trans.Clathrin_propel
340,6793,9,phosphorus metabolic process,Pkinase_Tyr.Pkinase_C.Pkinase.Y_phosphatase.DSPc.NDK.Guanylate_cyc.Phospholip_A2_1.Guanylate_kin
341,6796,9,phosphate-containing compound metabolic process,Pkinase_Tyr.Pkinase_C.Pkinase.Y_phosphatase.DSPc.NDK.Guanylate_cyc.Phospholip_A2_1.Guanylate_kin
342,16310,4,phosphorylation,Pkinase_Tyr.Pkinase_C.Pkinase.NDK
343,36211,17,protein modification process,Pkinase_Tyr.Pkinase_C.Pkinase.Y_phosphatase.DSPc.Galactosyl_T.Glyco_transf_29.UCH.Pre-SET.Transglut_C.TTL.PPTA.Pro_isomerase.Glyco_transf_7C.Pro-rich.Transglut_core.UCH_1
344,43412,17,macromolecule modification,Pkinase_Tyr.Pkinase_C.Pkinase.Y_phosphatase.DSPc.Galactosyl_T.Glyco_transf_29.UCH.Pre-SET.Transglut_C.TTL.PPTA.Pro_isomerase.Glyco_transf_7C.Pro-rich.Transglut_core.UCH_1
345,44267,20,cellular protein metabolic process,Pkinase_Tyr.Pkinase_C.Pkinase.tRNA-synt_1.Anticodon_1.Y_phosphatase.DSPc.Galactosyl_T.Glyco_transf_29.UCH.Pre-SET.Transglut_C.TTL.Proteasome.PPTA.Pro_isomerase.Glyco_transf_7C.Pro-rich.Transglut_core.UCH_1
346,45111,4,intermediate filament cytoskeleton,Keratin_B2_2.Keratin_B2.Filament.Keratin_2_head
347,99080,4,supramolecular complex,Keratin_B2_2.Keratin_B2.Filament.Keratin_2_head
348,99081,4,supramolecular polymer,Keratin_B2_2.Keratin_B2.Filament.Keratin_2_head
349,99512,4,supramolecular fiber,Keratin_B2_2.Keratin_B2.Filament.Keratin_2_head
350,99513,4,polymeric cytoskeletal fiber,Keratin_B2_2.Keratin_B2.Filament.Keratin_2_head
351,16740,27,transferase activity,Pkinase_Tyr.Pkinase.DAGK_cat.PI3_PI4_kinase.Sulfotransfer_2.Sulfotransfer_1.Pkinase_C.Pre-SET.Acyltransferase.Glyco_transf_29.Galactosyl_T.Transglut_C.HECT.PPTA.NTP_transf_2.PARP.Methyltransf_11.UDPGT.Acetyltransf_1.NDK.Glyco_transf_7C.Methyltransf_12.Methyltransf_23.Methyltransf_25.Methyltransf_31.Sulfotransfer_3.Transglut_core
352,16772,7,"transferase activity, transferring phosphorus-containing groups",Pkinase_Tyr.Pkinase.DAGK_cat.PI3_PI4_kinase.Pkinase_C.NTP_transf_2.NDK
353,16773,3,"phosphotransferase activity, alcohol group as acceptor",Pkinase_Tyr.Pkinase.Pkinase_C
354,46906,2,tetrapyrrole binding,Globin.p450
355,51276,3,chromosome organization,Linker_histone.NAP.Pre-SET
356,6333,2,chromatin assembly or disassembly,Linker_histone.NAP
357,34728,2,nucleosome organization,Linker_histone.NAP
358,31497,2,chromatin assembly,Linker_histone.NAP
359,6323,2,DNA packaging,Linker_histone.NAP
360,6325,3,chromatin organization,Linker_histone.NAP.Pre-SET
361,6996,4,organelle organization,Linker_histone.NAP.Pre-SET.Xin
362,22607,3,cellular component assembly,Linker_histone.NAP.BTB_2
363,16043,7,cellular component organization,Linker_histone.NAP.IGFBP.BTB_2.Pre-SET.Xin.MreB_Mbl
364,34622,2,cellular macromolecular complex assembly,Linker_histone.NAP
365,43933,3,macromolecular complex subunit organization,Linker_histone.NAP.BTB_2
366,44085,3,cellular component biogenesis,Linker_histone.NAP.BTB_2
367,65003,3,macromolecular complex assembly,Linker_histone.NAP.BTB_2
368,65004,2,protein-DNA complex assembly,Linker_histone.NAP
369,71103,2,DNA conformation change,Linker_histone.NAP
370,71824,2,protein-DNA complex subunit organization,Linker_histone.NAP
371,71840,7,cellular component organization or biogenesis,Linker_histone.NAP.IGFBP.BTB_2.Pre-SET.Xin.MreB_Mbl
372,8066,2,glutamate receptor activity,Lig_chan-Glu_bd.Lig_chan
373,15075,13,ion transmembrane transporter activity,Lig_chan-Glu_bd.Lig_chan.Ion_trans.Neur_chan_LBD.IRK.RYDR_ITPR.SNF.Sulfate_transp.Zip.AA_permease_2.Na_H_Exchanger.Aa_trans.Ion_trans_2
374,15267,7,channel activity,Lig_chan-Glu_bd.Lig_chan.Ion_trans.Neur_chan_LBD.IRK.RYDR_ITPR.Ion_trans_2
375,15276,4,ligand-gated ion channel activity,Lig_chan-Glu_bd.Lig_chan.Neur_chan_LBD.IRK
376,22803,7,passive transmembrane transporter activity,Lig_chan-Glu_bd.Lig_chan.Ion_trans.Neur_chan_LBD.IRK.RYDR_ITPR.Ion_trans_2
377,22891,13,substrate-specific transmembrane transporter activity,Lig_chan-Glu_bd.Lig_chan.Ion_trans.Neur_chan_LBD.IRK.RYDR_ITPR.SNF.Sulfate_transp.Zip.AA_permease_2.Na_H_Exchanger.Aa_trans.Ion_trans_2
378,22824,2,transmitter-gated ion channel activity,Lig_chan-Glu_bd.Lig_chan
379,22834,4,ligand-gated channel activity,Lig_chan-Glu_bd.Lig_chan.Neur_chan_LBD.IRK
380,22835,2,transmitter-gated channel activity,Lig_chan-Glu_bd.Lig_chan
381,22836,4,gated channel activity,Lig_chan-Glu_bd.Lig_chan.Neur_chan_LBD.IRK
382,22838,7,substrate-specific channel activity,Lig_chan-Glu_bd.Lig_chan.Ion_trans.Neur_chan_LBD.IRK.RYDR_ITPR.Ion_trans_2
383,22892,13,substrate-specific transporter activity,Lig_chan-Glu_bd.Lig_chan.Ion_trans.Neur_chan_LBD.IRK.RYDR_ITPR.SNF.Sulfate_transp.Zip.AA_permease_2.Na_H_Exchanger.Aa_trans.Ion_trans_2
384,30594,2,neurotransmitter receptor activity,Lig_chan-Glu_bd.Lig_chan
385,7267,2,cell-cell signaling,APC_r.wnt
386,44763,22,single-organism cellular process,APC_r.wnt.tRNA-synt_1.Anticodon_1.Galactosyl_T.Glyco_transf_29.Dynein_heavy.Kinesin.Glutaredoxin.Thioredoxin.Bcl-2.CARD.NDK.IGFBP.Involucrin.Xin.Guanylate_cyc.MreB_Mbl.Phospholip_A2_1.Glyco_transf_7C.Guanylate_kin.Thioredoxin_6
387,198738,2,cell-cell signaling by wnt,APC_r.wnt
388,1905114,2,cell surface receptor signaling pathway involved in cell-cell signaling,APC_r.wnt
389,5886,3,plasma membrane,MHC_II_alpha.MHC_II_beta.G-gamma
390,42611,2,MHC protein complex,MHC_II_alpha.MHC_II_beta
391,44459,3,plasma membrane part,MHC_II_alpha.MHC_II_beta.G-gamma
392,71944,3,cell periphery,MHC_II_alpha.MHC_II_beta.G-gamma
393,98796,4,membrane protein complex,MHC_II_alpha.MHC_II_beta.G-gamma.Adaptin_N
394,98797,3,plasma membrane protein complex,MHC_II_alpha.MHC_II_beta.G-gamma
395,4857,5,enzyme inhibitor activity,A2M.A2M_N.Kunitz_BPTI.WAP.Cystatin
396,61135,4,endopeptidase regulator activity,A2M.A2M_N.Kunitz_BPTI.Cystatin
397,30234,7,enzyme regulator activity,A2M.A2M_N.Kunitz_BPTI.WAP.Cystatin.GoLoco.ArfGap
398,61134,5,peptidase regulator activity,A2M.A2M_N.Kunitz_BPTI.WAP.Cystatin
399,98772,11,molecular function regulator,A2M.A2M_N.Kunitz_BPTI.WAP.Cystatin.RasGEF.Sec7.RhoGEF.GoLoco.ArfGap.RasGEF_N
400,6082,2,organic acid metabolic process,tRNA-synt_1.Anticodon_1
401,6399,3,tRNA metabolic process,tRNA-synt_1.Anticodon_1.tRNA_int_endo
402,6412,2,translation,tRNA-synt_1.Anticodon_1
403,6518,2,peptide metabolic process,tRNA-synt_1.Anticodon_1
404,6520,2,cellular amino acid metabolic process,tRNA-synt_1.Anticodon_1
405,19752,2,carboxylic acid metabolic process,tRNA-synt_1.Anticodon_1
406,34660,3,ncRNA metabolic process,tRNA-synt_1.Anticodon_1.tRNA_int_endo
407,43038,2,amino acid activation,tRNA-synt_1.Anticodon_1
408,43039,2,tRNA aminoacylation,tRNA-synt_1.Anticodon_1
409,43043,2,peptide biosynthetic process,tRNA-synt_1.Anticodon_1
410,43436,2,oxoacid metabolic process,tRNA-synt_1.Anticodon_1
411,43603,2,cellular amide metabolic process,tRNA-synt_1.Anticodon_1
412,43604,2,amide biosynthetic process,tRNA-synt_1.Anticodon_1
413,44281,5,small molecule metabolic process,tRNA-synt_1.Anticodon_1.NDK.Guanylate_cyc.Guanylate_kin
414,1901564,3,organonitrogen compound metabolic process,tRNA-synt_1.Anticodon_1.NDK
415,1901566,3,organonitrogen compound biosynthetic process,tRNA-synt_1.Anticodon_1.NDK
416,44421,5,extracellular region part,Peptidase_M10.ADAM_spacer1.A2M_comp.Serum_albumin.ADAM_CR
417,16311,2,dephosphorylation,Y_phosphatase.DSPc
418,9100,3,glycoprotein metabolic process,Galactosyl_T.Glyco_transf_29.Glyco_transf_7C
419,9101,3,glycoprotein biosynthetic process,Galactosyl_T.Glyco_transf_29.Glyco_transf_7C
420,43413,3,macromolecule glycosylation,Galactosyl_T.Glyco_transf_29.Glyco_transf_7C
421,70085,3,glycosylation,Galactosyl_T.Glyco_transf_29.Glyco_transf_7C
422,1901135,4,carbohydrate derivative metabolic process,Galactosyl_T.Glyco_transf_29.NDK.Glyco_transf_7C
423,1901137,4,carbohydrate derivative biosynthetic process,Galactosyl_T.Glyco_transf_29.NDK.Glyco_transf_7C
424,7017,2,microtubule-based process,Dynein_heavy.Kinesin
425,6928,2,movement of cell or subcellular component,Dynein_heavy.Kinesin
426,19725,3,cellular homeostasis,Glutaredoxin.Thioredoxin.Thioredoxin_6
427,42592,3,homeostatic process,Glutaredoxin.Thioredoxin.Thioredoxin_6
428,65008,3,regulation of biological quality,Glutaredoxin.Thioredoxin.Thioredoxin_6
429,38024,2,cargo receptor activity,SRCR.Somatomedin_B
430,16782,3,"transferase activity, transferring sulfur-containing groups",Sulfotransfer_2.Sulfotransfer_1.Sulfotransfer_3
431,6915,2,apoptotic process,Bcl-2.CARD
432,8219,2,cell death,Bcl-2.CARD
433,12501,2,programmed cell death,Bcl-2.CARD
434,10941,2,regulation of cell death,Bcl-2.CARD
435,43067,2,regulation of programmed cell death,Bcl-2.CARD
436,22610,9,biological adhesion,Xlink.TSP_3.Cadherin.Cadherin_C.Cadherin_2.Cadherin_3.Cadherin_C_2.Cadherin_tail.TSP_1
437,98609,6,cell-cell adhesion,Cadherin.Cadherin_C.Cadherin_2.Cadherin_3.Cadherin_C_2.Cadherin_tail
438,98742,6,cell-cell adhesion via plasma-membrane adhesion molecules,Cadherin.Cadherin_C.Cadherin_2.Cadherin_3.Cadherin_C_2.Cadherin_tail
439,4620,3,phospholipase activity,Phospholip_A2_1.PI-PLC-Y.PI-PLC-X
440,16298,3,lipase activity,Phospholip_A2_1.PI-PLC-Y.PI-PLC-X
441,16788,8,"hydrolase activity, acting on ester bonds",Phospholip_A2_1.Y_phosphatase.PDEase_I.tRNA_int_endo.Sulfatase.PI-PLC-Y.DSPc.PI-PLC-X
442,52689,1,carboxylic ester hydrolase activity,Phospholip_A2_1
443,6753,3,nucleoside phosphate metabolic process,NDK.Guanylate_cyc.Guanylate_kin
444,9117,3,nucleotide metabolic process,NDK.Guanylate_cyc.Guanylate_kin
445,9132,1,nucleoside diphosphate metabolic process,NDK
446,19637,4,organophosphate metabolic process,NDK.Guanylate_cyc.Phospholip_A2_1.Guanylate_kin
447,46939,1,nucleotide phosphorylation,NDK
448,55086,3,nucleobase-containing small molecule metabolic process,NDK.Guanylate_cyc.Guanylate_kin
449,16049,1,cell growth,IGFBP
450,40008,1,regulation of growth,IGFBP
451,51128,1,regulation of cellular component organization,IGFBP
452,6950,3,response to stress,Defensin_beta_2.Interferon.MutS_V
453,32813,1,tumor necrosis factor receptor superfamily binding,TNF
454,6461,1,protein complex assembly,BTB_2
455,51259,1,protein oligomerization,BTB_2
456,70271,1,protein complex biogenesis,BTB_2
457,71822,1,protein complex subunit organization,BTB_2
458,7265,2,Ras protein signal transduction,Sec7.RhoGEF
459,9966,2,regulation of signal transduction,Sec7.RhoGEF
460,10646,2,regulation of cell communication,Sec7.RhoGEF
461,23051,2,regulation of signaling,Sec7.RhoGEF
462,32011,1,ARF protein signal transduction,Sec7
463,46578,2,regulation of Ras protein signal transduction,Sec7.RhoGEF
464,48583,2,regulation of response to stimulus,Sec7.RhoGEF
465,51056,2,regulation of small GTPase mediated signal transduction,Sec7.RhoGEF
466,1902531,2,regulation of intracellular signal transduction,Sec7.RhoGEF
467,4721,2,phosphoprotein phosphatase activity,Y_phosphatase.DSPc
468,16791,2,phosphatase activity,Y_phosphatase.DSPc
469,42578,5,phosphoric ester hydrolase activity,Y_phosphatase.PDEase_I.PI-PLC-Y.DSPc.PI-PLC-X
470,6820,4,anion transport,Sulfate_transp.AA_permease_2.Phospholip_A2_1.Aa_trans
471,15698,1,inorganic anion transport,Sulfate_transp
472,44765,5,single-organism transport,Sulfate_transp.SNF.AA_permease_2.Phospholip_A2_1.Aa_trans
473,72348,1,sulfur compound transport,Sulfate_transp
474,1902578,5,single-organism localization,Sulfate_transp.SNF.AA_permease_2.Phospholip_A2_1.Aa_trans
475,6213,1,pyrimidine nucleoside metabolic process,NDK
476,6220,1,pyrimidine nucleotide metabolic process,NDK
477,6221,1,pyrimidine nucleotide biosynthetic process,NDK
478,9116,1,nucleoside metabolic process,NDK
479,9119,1,ribonucleoside metabolic process,NDK
480,9141,1,nucleoside triphosphate metabolic process,NDK
481,9142,1,nucleoside triphosphate biosynthetic process,NDK
482,9147,1,pyrimidine nucleoside triphosphate metabolic process,NDK
483,9148,1,pyrimidine nucleoside triphosphate biosynthetic process,NDK
484,9163,1,nucleoside biosynthetic process,NDK
485,9165,3,nucleotide biosynthetic process,NDK.Guanylate_cyc.Guanylate_kin
486,9199,1,ribonucleoside triphosphate metabolic process,NDK
487,9201,1,ribonucleoside triphosphate biosynthetic process,NDK
488,9208,1,pyrimidine ribonucleoside triphosphate metabolic process,NDK
489,9209,1,pyrimidine ribonucleoside triphosphate biosynthetic process,NDK
490,9218,1,pyrimidine ribonucleotide metabolic process,NDK
491,9220,1,pyrimidine ribonucleotide biosynthetic process,NDK
492,9259,1,ribonucleotide metabolic process,NDK
493,9260,1,ribonucleotide biosynthetic process,NDK
494,19693,1,ribose phosphate metabolic process,NDK
495,42455,1,ribonucleoside biosynthetic process,NDK
496,44711,3,single-organism biosynthetic process,NDK.Guanylate_cyc.Guanylate_kin
497,46051,1,UTP metabolic process,NDK
498,46131,1,pyrimidine ribonucleoside metabolic process,NDK
499,46132,1,pyrimidine ribonucleoside biosynthetic process,NDK
500,46134,1,pyrimidine nucleoside biosynthetic process,NDK
501,46390,1,ribose phosphate biosynthetic process,NDK
502,72527,1,pyrimidine-containing compound metabolic process,NDK
503,72528,1,pyrimidine-containing compound biosynthetic process,NDK
504,90407,3,organophosphate biosynthetic process,NDK.Guanylate_cyc.Guanylate_kin
505,1901293,3,nucleoside phosphate biosynthetic process,NDK.Guanylate_cyc.Guanylate_kin
506,1901657,1,glycosyl compound metabolic process,NDK
507,1901659,1,glycosyl compound biosynthetic process,NDK
508,8235,2,metalloexopeptidase activity,Peptidase_M14.Peptidase_C14
509,4180,2,carboxypeptidase activity,Peptidase_M14.Peptidase_C14
510,8238,2,exopeptidase activity,Peptidase_M14.Peptidase_C14
511,32501,4,multicellular organismal process,wnt.Spin-Ssty.Involucrin.TAS2R
512,32502,4,developmental process,wnt.Involucrin.LCE.MreB_Mbl
513,44707,2,single-multicellular organism process,wnt.Involucrin
514,44767,3,single-organism developmental process,wnt.Involucrin.MreB_Mbl
515,48856,4,anatomical structure development,wnt.Involucrin.LCE.MreB_Mbl
516,4197,1,cysteine-type endopeptidase activity,Peptidase_C2
517,8170,1,N-methyltransferase activity,Pre-SET
518,8276,1,protein methyltransferase activity,Pre-SET
519,8757,1,S-adenosylmethionine-dependent methyltransferase activity,Pre-SET
520,16278,1,lysine N-methyltransferase activity,Pre-SET
521,16279,1,protein-lysine N-methyltransferase activity,Pre-SET
522,16741,6,"transferase activity, transferring one-carbon groups",Pre-SET.Methyltransf_11.Methyltransf_12.Methyltransf_23.Methyltransf_25.Methyltransf_31
523,42054,1,histone methyltransferase activity,Pre-SET
524,3,1,reproduction,Spin-Ssty
525,19953,1,sexual reproduction,Spin-Ssty
526,22414,1,reproductive process,Spin-Ssty
527,32504,1,multicellular organism reproduction,Spin-Ssty
528,44702,1,single organism reproductive process,Spin-Ssty
529,44703,1,multi-organism reproductive process,Spin-Ssty
530,48609,1,multicellular organismal reproductive process,Spin-Ssty
531,51704,1,multi-organism process,Spin-Ssty
532,785,1,chromatin,Linker_histone
533,5694,1,chromosome,Linker_histone
534,32993,1,protein-DNA complex,Linker_histone
535,44427,1,chromosomal part,Linker_histone
536,44815,1,DNA packaging complex,Linker_histone
537,5231,1,excitatory extracellular ligand-gated ion channel activity,Lig_chan-Glu_bd
538,5244,1,voltage-gated ion channel activity,IRK
539,5249,1,voltage-gated potassium channel activity,IRK
540,5261,2,cation channel activity,IRK.RYDR_ITPR
541,5267,1,potassium channel activity,IRK
542,8324,5,cation transmembrane transporter activity,IRK.RYDR_ITPR.SNF.Zip.Na_H_Exchanger
543,15077,3,monovalent inorganic cation transmembrane transporter activity,IRK.SNF.Na_H_Exchanger
544,15079,1,potassium ion transmembrane transporter activity,IRK
545,22832,1,voltage-gated channel activity,IRK
546,22843,1,voltage-gated cation channel activity,IRK
547,22890,5,inorganic cation transmembrane transporter activity,IRK.RYDR_ITPR.SNF.Zip.Na_H_Exchanger
548,99094,1,ligand-gated cation channel activity,IRK
549,19783,2,ubiquitin-like protein-specific protease activity,UCH.UCH_1
550,101005,2,ubiquitinyl hydrolase activity,UCH.UCH_1
551,15085,1,calcium ion transmembrane transporter activity,RYDR_ITPR
552,72509,1,divalent inorganic cation transmembrane transporter activity,RYDR_ITPR
553,70646,2,protein modification by small protein removal,UCH.UCH_1
554,70647,2,protein modification by small protein conjugation or removal,UCH.UCH_1
555,16570,1,histone modification,Pre-SET
556,6479,1,protein methylation,Pre-SET
557,8213,1,protein alkylation,Pre-SET
558,16569,1,covalent chromatin modification,Pre-SET
559,16571,1,histone methylation,Pre-SET
560,18022,1,peptidyl-lysine methylation,Pre-SET
561,18193,3,peptidyl-amino acid modification,Pre-SET.Pro_isomerase.Pro-rich
562,18205,1,peptidyl-lysine modification,Pre-SET
563,32259,1,methylation,Pre-SET
564,43414,1,macromolecule methylation,Pre-SET
565,15672,1,monovalent inorganic cation transport,IRK
566,4112,1,cyclic-nucleotide phosphodiesterase activity,PDEase_I
567,8081,3,phosphoric diester hydrolase activity,PDEase_I.PI-PLC-Y.PI-PLC-X
568,16853,2,isomerase activity,Pro_isomerase.Pro-rich
569,16859,2,cis-trans isomerase activity,Pro_isomerase.Pro-rich
570,16757,5,"transferase activity, transferring glycosyl groups",Glyco_transf_29.Galactosyl_T.PARP.UDPGT.Glyco_transf_7C
571,15036,1,disulfide oxidoreductase activity,Glutaredoxin
572,16667,1,"oxidoreductase activity, acting on a sulfur group of donors",Glutaredoxin
573,19898,1,extrinsic component of membrane,G-gamma
574,9898,1,cytoplasmic side of plasma membrane,G-gamma
575,19897,1,extrinsic component of plasma membrane,G-gamma
576,31234,1,extrinsic component of cytoplasmic side of plasma membrane,G-gamma
577,98552,1,side of membrane,G-gamma
578,98562,1,cytoplasmic side of membrane,G-gamma
579,1902494,3,catalytic complex,G-gamma.Proteasome.Dynein_heavy
580,1905360,1,GTPase complex,G-gamma
581,9888,2,tissue development,Involucrin.LCE
582,9913,1,epidermal cell differentiation,Involucrin
583,30154,1,cell differentiation,Involucrin
584,30216,1,keratinocyte differentiation,Involucrin
585,30855,1,epithelial cell differentiation,Involucrin
586,43588,1,skin development,Involucrin
587,48513,1,animal organ development,Involucrin
588,48731,1,system development,Involucrin
589,48869,2,cellular developmental process,Involucrin.MreB_Mbl
590,60429,1,epithelium development,Involucrin
591,70003,1,threonine-type peptidase activity,Proteasome
592,16874,2,ligase activity,tRNA-synt_1.ThiF
593,16875,1,"ligase activity, forming carbon-oxygen bonds",tRNA-synt_1
594,16876,1,"ligase activity, forming aminoacyl-tRNA and related compounds",tRNA-synt_1
595,502,1,proteasome complex,Proteasome
596,1905368,1,peptidase complex,Proteasome
597,1905369,1,endopeptidase complex,Proteasome
598,5326,1,neurotransmitter transporter activity,SNF
599,15291,2,secondary active transmembrane transporter activity,SNF.Na_H_Exchanger
600,15081,1,sodium ion transmembrane transporter activity,SNF
601,15293,1,symporter activity,SNF
602,15294,1,solute:cation symporter activity,SNF
603,15370,1,solute:sodium symporter activity,SNF
604,22804,3,active transmembrane transporter activity,SNF.ABC_membrane.Na_H_Exchanger
605,4518,1,nuclease activity,tRNA_int_endo
606,4519,1,endonuclease activity,tRNA_int_endo
607,4521,1,endoribonuclease activity,tRNA_int_endo
608,4540,1,ribonuclease activity,tRNA_int_endo
609,4549,1,tRNA-specific ribonuclease activity,tRNA_int_endo
610,16892,1,"endoribonuclease activity, producing 3'-phosphomonoesters",tRNA_int_endo
