	dna_max	dna_entropy	dna_thresh_25	dna_thresh_50	dna_thresh_75	dna_zthresh_above_0.5	dna_zthresh_above_1	dna_zthresh_above_2	dna_zthresh_above_3	rna_max	rna_entropy	rna_thresh_25	rna_thresh_50	rna_thresh_75	rna_zthresh_above_0.5	rna_zthresh_above_1	rna_zthresh_above_2	rna_zthresh_above_3	ion_max	ion_entropy	ion_thresh_25	ion_thresh_50	ion_thresh_75	ion_zthresh_above_0.5	ion_zthresh_above_1	ion_zthresh_above_2	ion_zthresh_above_3	peptide_max	peptide_entropy	peptide_thresh_25	peptide_thresh_50	peptide_thresh_75	peptide_zthresh_above_0.5	peptide_zthresh_above_1	peptide_zthresh_above_2	peptide_zthresh_above_3	sm_max	sm_entropy	sm_thresh_25	sm_thresh_50	sm_thresh_75	sm_zthresh_above_0.5	sm_zthresh_above_1	sm_zthresh_above_2	sm_zthresh_above_3	domain_length	avg_phastCons	avg_maf	avg_hindex	avg_positve_cnt	avg_clinvar	avg_protein_len	avg_solvent_acc
Rhodanese	0.00105307402555	0.900543370196	0.915887850467	0.542056074766	0.140186915888	0.0	0.0	0.0	0.0	0.00179687677883	0.945585771813	1.0	0.953271028037	0.495327102804	0.0	0.0	0.0	0.0	0.125547498465	0.381539835341	0.683168316832	0.326732673267	0.108910891089	0.019801980198	0.00990099009901	0.00990099009901	0.0	0.00393336080015	0.774436719123	0.429906542056	0.158878504673	0.0560747663551	0.0	0.0	0.0	0.0	0.232223659754	0.682924687902	0.862068965517	0.655172413793	0.367816091954	0.0919540229885	0.0689655172414	0.0459770114943	0.0229885057471	107.0	0.839592761255	2.45926129435e-05	-0.243747536012	3.11214953271	0.018691588785	464.263605675	51.3418100573
Ribosomal_L7Ae	0.141828671098	0.39353574574	1.0	0.905263157895	0.578947368421	0.0105263157895	0.0105263157895	0.0105263157895	0.0105263157895	0.0196857433766	0.64472399347	1.0	0.984375	0.46875	0.046875	0.03125	0.015625	0.0	0.0121713578701	0.77297843425	0.831578947368	0.210526315789	0.0421052631579	0.0	0.0	0.0	0.0	0.0148340947926	0.960043199749	1.0	1.0	0.816091954023	0.0229885057471	0.0	0.0	0.0	0.0259101763368	0.894860216012	0.884210526316	0.557894736842	0.210526315789	0.0105263157895	0.0	0.0	0.0	95.0	0.869762405635	0.000445194217406	0.0229186602871	1.47368421053	0.0	321.160877193	50.7594210526
Ribosomal_S4	0.0762191042304	0.831685812373	1.0	1.0	1.0	0.114754098361	0.0655737704918	0.0327868852459	0.0	0.136458590627	0.930093839856	1.0	1.0	1.0	1.0	0.960784313725	0.705882352941	0.647058823529	0.00155185884796	0.830486229184	0.147540983607	0.016393442623	0.016393442623	0.0	0.0	0.0	0.0	0.0466171056032	0.916031996633	1.0	1.0	0.950819672131	0.0327868852459	0.016393442623	0.016393442623	0.0	0.0132018337026	0.945053342386	0.983606557377	0.590163934426	0.0819672131148	0.0	0.0	0.0	0.0	83.0	0.943975409836	2.28743442623e-06	-0.823770491803	0.508196721311	0.0	188.672131148	73.9663934426
Ricin_B_lectin	0.00227954611182	0.719652409726	0.685039370079	0.267716535433	0.0944881889764	0.0	0.0	0.0	0.0	0.000443669472588	0.988659338701	1.0	0.952755905512	0.110236220472	0.0	0.0	0.0	0.0	0.00986469350755	0.833700426919	0.945454545455	0.472727272727	0.163636363636	0.0	0.0	0.0	0.0	0.0167944412678	0.930711322936	1.0	0.992125984252	0.566929133858	0.0393700787402	0.0	0.0	0.0	0.0059543447569	0.892237775068	0.575	0.3	0.1	0.0	0.0	0.0	0.0	127.0	0.82042323905	0.000709710954294	-0.539569908193	2.24409448819	0.0	682.523822906	57.3584654082
RnaseA	0.000594418786932	0.936091955563	0.845454545455	0.527272727273	0.0636363636364	0.0	0.0	0.0	0.0	0.000495959364343	0.912515143952	0.578512396694	0.123966942149	0.0578512396694	0.0	0.0	0.0	0.0	0.00908770319074	0.912258608244	1.0	0.929411764706	0.576470588235	0.0	0.0	0.0	0.0	0.0052803917788	0.904450125631	0.933884297521	0.380165289256	0.0413223140496	0.0	0.0	0.0	0.0	0.00994811952114	0.851154654098	0.657142857143	0.314285714286	0.0857142857143	0.0	0.0	0.0	0.0	121.0	0.302947943134	0.000758909156302	-0.631500141273	1.71900826446	0.0661157024793	164.830998042	63.8085214785
S1	0.000591989024542	0.889573085643	0.8	0.453333333333	0.0933333333333	0.0	0.0	0.0	0.0	0.00185664976016	0.925922613539	1.0	0.942307692308	0.557692307692	0.0	0.0	0.0	0.0	0.00130087754223	0.958217535467	1.0	0.48	0.08	0.0	0.0	0.0	0.0	0.0376718603075	0.946926266853	1.0	1.0	0.973333333333	0.106666666667	0.0266666666667	0.0	0.0	0.00950197223574	0.940075490814	0.853333333333	0.32	0.08	0.0	0.0	0.0	0.0	75.0	0.897342417508	1.2090681697e-05	-0.0651797979798	1.72	0.0	1236.54692929	53.5032040404
S4	0.00408367300406	0.913198115916	1.0	1.0	0.958333333333	0.0	0.0	0.0	0.0	0.299979776144	0.863908711996	1.0	1.0	1.0	0.969696969697	0.848484848485	0.757575757576	0.545454545455	0.00142612413038	0.932608562224	0.9375	0.25	0.0625	0.0	0.0	0.0	0.0	0.0082662217319	0.859516126551	1.0	0.604166666667	0.0833333333333	0.0	0.0	0.0	0.0	0.00433028256521	0.969103481194	1.0	0.520833333333	0.0625	0.0	0.0	0.0	0.0	48.0	0.952296875	2.27215989583e-05	0.127604166667	0.708333333333	0.0	226.0	50.9104166667
SAM_2	0.0376303344965	0.5132351251	0.954545454545	0.80303030303	0.424242424242	0.0151515151515	0.0151515151515	0.0	0.0	0.00388549128547	0.819598408027	0.924242424242	0.621212121212	0.378787878788	0.0	0.0	0.0	0.0	0.0045433267951	0.949990935294	1.0	1.0	0.690909090909	0.0	0.0	0.0	0.0	0.0104495380074	0.8873083873	0.984848484848	0.727272727273	0.272727272727	0.0	0.0	0.0	0.0	0.00471795490012	0.94485988388	0.69696969697	0.151515151515	0.0151515151515	0.0	0.0	0.0	0.0	66.0	0.892591369062	0.000153429736814	-0.148283710078	11.4242424242	0.030303030303	942.238519359	55.6713576979
SBP_bac_3	0.00264769140631	0.930655592639	1.0	0.973333333333	0.604444444444	0.0	0.0	0.0	0.0	0.000606072542723	0.957527792462	0.813333333333	0.293333333333	0.0222222222222	0.0	0.0	0.0	0.0	0.00243536080234	0.810517607643	0.119565217391	0.0217391304348	0.0054347826087	0.0	0.0	0.0	0.0	0.00878082308918	0.968242696396	1.0	0.991111111111	0.426666666667	0.0	0.0	0.0	0.0	0.594622313976	0.242938543599	0.432432432432	0.162162162162	0.0540540540541	0.027027027027	0.027027027027	0.027027027027	0.027027027027	225.0	0.918587286862	8.80140808514e-05	-0.233592924976	2.25777777778	0.0	1051.70903141	53.9552624059
SET	0.0100712198764	0.858117950354	1.0	0.89349112426	0.520710059172	0.0	0.0	0.0	0.0	0.00106398656499	0.991646330749	1.0	1.0	0.89349112426	0.0	0.0	0.0	0.0	0.145383566618	0.410455398616	1.0	0.637362637363	0.10989010989	0.010989010989	0.010989010989	0.010989010989	0.0	0.0078692054376	0.758532157169	0.495145631068	0.300970873786	0.116504854369	0.0	0.0	0.0	0.0	0.322763860226	0.487646881505	1.0	0.4	0.184615384615	0.0615384615385	0.0615384615385	0.0461538461538	0.0461538461538	169.0	0.824590868114	0.000241218465318	-0.410458218518	2.8875739645	0.0	1069.79574808	56.5228928343
SH2	0.00525135593489	0.836349664601	0.974025974026	0.87012987013	0.584415584416	0.0	0.0	0.0	0.0	0.00892890337855	0.809482652585	1.0	0.792207792208	0.519480519481	0.038961038961	0.012987012987	0.0	0.0	0.0109367910773	0.857865439432	1.0	0.704225352113	0.281690140845	0.0	0.0	0.0	0.0	0.0256084185094	0.710811509765	0.916666666667	0.611111111111	0.222222222222	0.0277777777778	0.0277777777778	0.0	0.0	0.0259136110544	0.76058982059	0.56862745098	0.254901960784	0.117647058824	0.0392156862745	0.0	0.0	0.0	77.0	0.868181675464	0.000155286664037	-0.40803644021	13.5844155844	0.0519480519481	639.757349064	51.4270298881
SH3_1	0.00290405121632	0.905856062894	1.0	1.0	0.770833333333	0.0	0.0	0.0	0.0	0.00229839398526	0.965183821458	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.00845261383802	0.916632338299	1.0	0.974358974359	0.820512820513	0.0	0.0	0.0	0.0	0.721158623695	0.69947561433	1.0	0.894736842105	0.789473684211	0.421052631579	0.421052631579	0.421052631579	0.421052631579	0.023640146479	0.944265407048	1.0	1.0	0.789473684211	0.105263157895	0.0	0.0	0.0	48.0	0.876808217556	0.000127450791734	-0.535178575112	24.1458333333	0.0416666666667	900.247143121	55.7896297789
SH3_9	0.00236850348301	0.806291559788	0.979591836735	0.795918367347	0.367346938776	0.0	0.0	0.0	0.0	0.000837573083118	0.953990968128	1.0	0.938775510204	0.367346938776	0.0	0.0	0.0	0.0	0.00668795825914	0.88385140804	1.0	0.846153846154	0.615384615385	0.0	0.0	0.0	0.0	0.940103232861	0.851965453588	1.0	1.0	1.0	0.913043478261	0.869565217391	0.739130434783	0.739130434783	0.0102265160531	0.927552929614	0.948717948718	0.641025641026	0.205128205128	0.0	0.0	0.0	0.0	49.0	0.880362680096	8.4823842528e-05	-0.480057455245	21.1224489796	0.0408163265306	891.70164565	55.4012616101
SNF	0.00118194369134	0.930320023278	0.902485659656	0.330783938815	0.0630975143403	0.0	0.0	0.0	0.0	0.000158182330779	0.98399524661	0.116634799235	0.0019120458891	0.0	0.0	0.0	0.0	0.0	0.00132306152955	0.845092198482	0.0330097087379	0.0116504854369	0.00388349514563	0.0	0.0	0.0	0.0	0.00978450477123	0.950386486236	1.0	0.646271510516	0.10707456979	0.0	0.0	0.0	0.0	0.100918419659	0.754699951321	0.426065162907	0.245614035088	0.0977443609023	0.0125313283208	0.0100250626566	0.00250626566416	0.00250626566416	523.0	0.831337895563	0.000178661696231	0.680394318661	1.05353728489	0.0305927342256	652.161658171	46.141042521
SPRY	0.00317680416629	0.936393179842	1.0	0.991666666667	0.8	0.0	0.0	0.0	0.0	0.000277871178696	0.933419397786	0.433333333333	0.108333333333	0.00833333333333	0.0	0.0	0.0	0.0	0.00277900299989	0.760081366141	0.133333333333	0.025	0.0166666666667	0.0	0.0	0.0	0.0	0.0287334695458	0.883107331374	1.0	0.961904761905	0.380952380952	0.0380952380952	0.00952380952381	0.0	0.0	0.0125771537423	0.891702990987	0.566666666667	0.225	0.0833333333333	0.0	0.0	0.0	0.0	120.0	0.605560611761	0.000251541640573	-0.219329174737	8.10833333333	0.1	1072.28613103	46.4519980625
START	0.00285331695341	0.926842796219	1.0	0.918660287081	0.564593301435	0.0	0.0	0.0	0.0	0.00156105938368	0.92956399768	0.961722488038	0.650717703349	0.253588516746	0.0	0.0	0.0	0.0	0.0166206676513	0.59216814202	0.248803827751	0.0861244019139	0.0287081339713	0.0	0.0	0.0	0.0	0.00963924918324	0.925019736242	1.0	0.650717703349	0.124401913876	0.0	0.0	0.0	0.0	0.125135138631	0.629909415281	0.340314136126	0.193717277487	0.0837696335079	0.0261780104712	0.0157068062827	0.00523560209424	0.00523560209424	209.0	0.813483374325	0.000176691698987	-0.375044137149	1.65071770335	0.0382775119617	545.182020465	53.5228791092
Sec7	0.743853211403	0.510179079487	0.907608695652	0.695652173913	0.467391304348	0.114130434783	0.0760869565217	0.0489130434783	0.0380434782609	0.00155707052909	0.940826057095	1.0	0.695652173913	0.25	0.0	0.0	0.0	0.0	0.00742173101753	0.865677914299	0.75	0.190217391304	0.0217391304348	0.0	0.0	0.0	0.0	0.0257358346134	0.952307150912	1.0	1.0	0.809782608696	0.0163043478261	0.0163043478261	0.0	0.0	0.0429356396198	0.83117826646	0.691428571429	0.337142857143	0.12	0.0171428571429	0.00571428571429	0.0	0.0	185.0	0.907332621636	6.11980027692e-05	-0.399195134576	1.92934782609	0.0	1000.77259317	56.8022554348
Serpin	0.000353953626473	0.962731168258	0.702702702703	0.167567567568	0.00540540540541	0.0	0.0	0.0	0.0	0.000501957139932	0.999003871614	1.0	1.0	0.102702702703	0.0	0.0	0.0	0.0	0.0213898625225	0.899315308518	1.0	0.665653495441	0.188449848024	0.0	0.0	0.0	0.0	0.00134169717785	0.938213041395	0.727642276423	0.109756097561	0.0	0.0	0.0	0.0	0.0	0.0973521396518	0.887234460564	1.0	0.751798561151	0.287769784173	0.0251798561151	0.0179856115108	0.00359712230216	0.00359712230216	370.0	0.539297489916	0.000855546160526	-0.182854997985	3.57837837838	0.0756756756757	415.921602599	54.5137040362
Serum_albumin	0.00374873494729	0.926481235963	1.0	0.988636363636	0.681818181818	0.0	0.0	0.0	0.0	0.000610018207226	0.932311227351	0.539772727273	0.113636363636	0.0227272727273	0.0	0.0	0.0	0.0	0.000648985616863	0.858696304486	0.106060606061	0.0227272727273	0.0	0.0	0.0	0.0	0.0	0.00791936088353	0.969448877218	1.0	0.994318181818	0.460227272727	0.0	0.0	0.0	0.0	0.00223208032548	0.933925895321	0.518518518519	0.111111111111	0.0	0.0	0.0	0.0	0.0	176.0	0.476982024452	4.6816969886e-05	-0.299633182474	1.25	0.0227272727273	582.2227449	60.917619847
Somatomedin_B	0.00432688556612	0.763960880167	1.0	0.853658536585	0.390243902439	0.0	0.0	0.0	0.0	0.000189066966414	0.979016892641	0.878048780488	0.0243902439024	0.0	0.0	0.0	0.0	0.0	0.77974319458	0.716925544168	1.0	1.0	1.0	0.317073170732	0.268292682927	0.243902439024	0.219512195122	0.00130375823937	0.914177952994	0.829268292683	0.170731707317	0.0	0.0	0.0	0.0	0.0	0.0117257703096	0.853596131343	0.666666666667	0.333333333333	0.205128205128	0.0	0.0	0.0	0.0	41.0	0.752208911414	0.000833307658347	-0.520760215394	1.82926829268	0.0	762.44426143	64.3339225003
Spin-Ssty	0.0358579158783	0.722905054389	1.0	1.0	0.94	0.08	0.04	0.0	0.0	0.661127507687	0.885472910867	1.0	1.0	1.0	1.0	0.96	0.94	0.86	0.0245938561857	0.862257143036	1.0	1.0	0.78	0.0	0.0	0.0	0.0	0.00154992134776	0.902029068167	0.864864864865	0.189189189189	0.0	0.0	0.0	0.0	0.0	0.0168791823089	0.876433257292	0.9	0.58	0.18	0.0	0.0	0.0	0.0	50.0	0.974244	2.53747733333e-06	-0.288066666667	1.52	0.0	257.0	55.0960666667
Sugar_tr	0.000251049117651	0.945898480433	0.367256637168	0.0619469026549	0.00442477876106	0.0	0.0	0.0	0.0	0.000380062789191	0.999044702983	1.0	1.0	0.232300884956	0.0	0.0	0.0	0.0	0.00757328700274	0.946509572987	1.0	0.577433628319	0.103982300885	0.0	0.0	0.0	0.0	0.000843388959765	0.926514573411	0.12389380531	0.00442477876106	0.0	0.0	0.0	0.0	0.0	0.150041505694	0.810134197328	0.984234234234	0.574324324324	0.155405405405	0.0315315315315	0.0247747747748	0.0135135135135	0.00675675675676	452.0	0.659163802633	0.00035337376642	0.668007826225	2.51769911504	0.12389380531	554.257326821	42.9202990148
Sulfatase	0.00075810670387	0.928388082837	0.731391585761	0.339805825243	0.0323624595469	0.0	0.0	0.0	0.0	0.000580461986829	0.998050551634	1.0	1.0	0.501618122977	0.0	0.0	0.0	0.0	0.113621994853	0.650386018467	1.0	0.687732342007	0.152416356877	0.00743494423792	0.00371747211896	0.00371747211896	0.0	0.0037402943708	0.862695752705	0.478964401294	0.135922330097	0.0161812297735	0.0	0.0	0.0	0.0	0.659419059753	0.786842989722	1.0	0.945454545455	0.705454545455	0.210909090909	0.109090909091	0.0618181818182	0.0290909090909	309.0	0.776603916231	0.000398896859439	-0.241501816684	1.44336569579	0.129449838188	592.633951504	45.5587138982
Sushi	0.00142272945959	0.937481002277	1.0	0.982142857143	0.589285714286	0.0	0.0	0.0	0.0	0.000224506045924	0.980014510094	0.964285714286	0.142857142857	0.0	0.0	0.0	0.0	0.0	0.0839274600148	0.761526517307	1.0	1.0	0.910714285714	0.0357142857143	0.0178571428571	0.0	0.0	0.00318474438973	0.926172425923	0.982142857143	0.589285714286	0.107142857143	0.0	0.0	0.0	0.0	0.00427846051753	0.960039602011	0.90625	0.46875	0.0625	0.0	0.0	0.0	0.0	56.0	0.590045178257	0.000632820121662	-0.356426686775	24.3928571429	0.151785714286	1908.74274037	58.0832515066
T-box	0.026614876464	0.731114532856	0.966480446927	0.793296089385	0.530726256983	0.00558659217877	0.0	0.0	0.0	0.00145869434346	0.971129767628	1.0	1.0	0.606557377049	0.0	0.0	0.0	0.0	0.0714047551155	0.718841724106	1.0	0.945355191257	0.398907103825	0.0109289617486	0.0109289617486	0.0	0.0	0.00217835907824	0.902588117204	0.633879781421	0.125683060109	0.016393442623	0.0	0.0	0.0	0.0	0.184438943863	0.882752154942	1.0	0.978142076503	0.792349726776	0.229508196721	0.147540983607	0.0546448087432	0.0273224043716	183.0	0.910939056752	0.000310241373401	-0.471702560806	2.20218579235	0.0109289617486	690.614673738	54.3730472517
TFIIS_C	0.318671643734	0.783633041517	1.0	1.0	1.0	0.512820512821	0.333333333333	0.282051282051	0.205128205128	0.210137113929	0.846061859552	1.0	1.0	1.0	0.820512820513	0.769230769231	0.641025641026	0.487179487179	0.910347700119	0.506644201868	1.0	1.0	0.96	0.24	0.16	0.16	0.16	0.0378621816635	0.924597705791	1.0	1.0	1.0	0.179487179487	0.0769230769231	0.0	0.0	0.0020945079159	0.959605805728	0.666666666667	0.205128205128	0.0	0.0	0.0	0.0	0.0	39.0	0.922035612536	3.41977777778e-06	-0.930769230769	1.0	0.0	217.833333333	60.7162393162
TGF_beta	0.00398573093116	0.877080626757	1.0	0.914285714286	0.485714285714	0.0	0.0	0.0	0.0	0.000193267900613	0.952873385438	0.371428571429	0.0761904761905	0.0	0.0	0.0	0.0	0.0	0.970268189907	0.37153642336	0.371428571429	0.2	0.114285714286	0.0571428571429	0.0571428571429	0.0571428571429	0.0571428571429	0.0188540499657	0.946477964663	1.0	0.980952380952	0.72380952381	0.0190476190476	0.0	0.0	0.0	0.02294552885	0.85805326279	0.752380952381	0.466666666667	0.238095238095	0.0190476190476	0.0	0.0	0.0	105.0	0.859176028884	0.000191271302057	-0.135480566229	3.34285714286	0.133333333333	392.27116028	51.889465468
THAP	0.00218732096255	0.860281648799	0.955056179775	0.719101123596	0.449438202247	0.0	0.0	0.0	0.0	0.00568259460852	0.902394599085	1.0	0.988764044944	0.775280898876	0.0112359550562	0.0	0.0	0.0	0.173029258847	0.336688547269	0.898876404494	0.359550561798	0.0786516853933	0.0112359550562	0.0112359550562	0.0112359550562	0.0112359550562	0.00172284350265	0.907285497924	0.865168539326	0.14606741573	0.0	0.0	0.0	0.0	0.0	0.179635509849	0.73670519833	0.966292134831	0.696629213483	0.359550561798	0.0112359550562	0.0112359550562	0.0112359550562	0.0112359550562	89.0	0.857370413066	8.94543135666e-05	-0.558183682734	1.87640449438	0.0	388.444480114	60.8304136064
TIG	0.000309195282171	0.927354500664	0.775	0.3625	0.05	0.0	0.0	0.0	0.0	0.000979880918749	0.924772607736	1.0	0.376470588235	0.0705882352941	0.0	0.0	0.0	0.0	0.00155429448932	0.965250216434	0.988235294118	0.588235294118	0.0823529411765	0.0	0.0	0.0	0.0	0.014196543023	0.966159635778	1.0	1.0	0.8	0.0235294117647	0.0	0.0	0.0	0.00451235612854	0.936255084661	0.6	0.188235294118	0.0352941176471	0.0	0.0	0.0	0.0	85.0	0.72372116804	0.000292856318394	0.0179958782375	5.21176470588	0.0	2367.08555755	50.7284349447
TNF	0.00178097526077	0.837698091375	0.763779527559	0.346456692913	0.0787401574803	0.0	0.0	0.0	0.0	0.000518585147802	0.935774536179	0.669291338583	0.141732283465	0.0157480314961	0.0	0.0	0.0	0.0	0.0150139508769	0.91474064449	1.0	1.0	0.763779527559	0.0	0.0	0.0	0.0	0.000704662117641	0.89226631126	0.326923076923	0.0288461538462	0.0	0.0	0.0	0.0	0.0	0.0288901627064	0.831100009524	0.59649122807	0.350877192982	0.131578947368	0.00877192982456	0.0	0.0	0.0	127.0	0.728203283782	4.29202609525e-05	-0.0893854154183	1.41732283465	0.0157480314961	263.674496362	51.5765427411
TNFR_c6	0.00402085063979	0.943364867569	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.000210132799111	0.97002697621	0.820512820513	0.205128205128	0.0	0.0	0.0	0.0	0.0	0.0517147779465	0.391155595204	0.6875	0.15625	0.125	0.0625	0.0	0.0	0.0	0.00722574442625	0.947683036183	1.0	1.0	0.564102564103	0.0	0.0	0.0	0.0	0.0091951880604	0.921566036026	0.871794871795	0.564102564103	0.128205128205	0.0	0.0	0.0	0.0	39.0	0.492748665942	0.000797341367024	-0.554009311031	4.94871794872	0.102564102564	405.378187621	67.2671613044
TPR_1	0.033556651324	0.824389585168	1.0	1.0	1.0	0.0606060606061	0.030303030303	0.0	0.0	0.102577894926	0.474722978958	1.0	1.0	1.0	0.16	0.12	0.08	0.08	0.00200456241146	0.966385319184	1.0	0.964285714286	0.5	0.0	0.0	0.0	0.0										0.0333318375051	0.8451583179	1.0	0.882352941176	0.382352941176	0.0882352941176	0.0294117647059	0.0	0.0	34.0	0.913268334105	4.42440528022e-05	-0.49541454377	16.5882352941	0.235294117647	858.582677165	51.5160259379
TPR_10	0.00651108240709	0.895960494516	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0203851293772	0.757833781998	1.0	0.97619047619	0.785714285714	0.0952380952381	0.0714285714286	0.047619047619	0.0	0.0853934660554	0.239597615775	0.452380952381	0.166666666667	0.0952380952381	0.0238095238095	0.0238095238095	0.0	0.0	0.0100812790915	0.956316883077	1.0	1.0	0.8	0.0	0.0	0.0	0.0	0.00952829420567	0.887496370219	0.785714285714	0.428571428571	0.166666666667	0.0	0.0	0.0	0.0	42.0	0.888556712963	1.48928748647e-05	-0.562339917027	4.64285714286	0.047619047619	776.759650072	55.1188469517
TPR_17	0.0030701069627	0.874109033184	1.0	0.96875	0.71875	0.0	0.0	0.0	0.0	0.00823886785656	0.80755996653	1.0	1.0	0.9375	0.125	0.0	0.0	0.0	0.0303821992129	0.878186670005	1.0	1.0	1.0	0.0294117647059	0.0	0.0	0.0	0.00346903665923	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0537130907178	0.698916961536	0.916666666667	0.583333333333	0.291666666667	0.0416666666667	0.0416666666667	0.0	0.0	34.0	0.943572916667	2.53445055147e-05	-0.369485294118	3.44117647059	0.0	875.15625	47.2469669118
TSP_1	0.00599358510226	0.854505281473	1.0	1.0	0.877551020408	0.0	0.0	0.0	0.0	9.6247131296e-05	0.992396223809	0.979591836735	0.0	0.0	0.0	0.0	0.0	0.0	0.343915611506	0.453910099459	1.0	0.959183673469	0.69387755102	0.102040816327	0.0816326530612	0.0816326530612	0.0612244897959	0.0165802035481	0.741623983125	0.979591836735	0.428571428571	0.244897959184	0.0408163265306	0.0	0.0	0.0	0.0048277718015	0.956057906896	1.0	0.48275862069	0.0344827586207	0.0	0.0	0.0	0.0	49.0	0.794382912284	0.000443086405485	-0.674646925081	20.0204081633	0.0816326530612	1465.54346027	66.8025685904
TSP_3	0.0061951125972	0.927921806824	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.000304233952193	0.962507324971	0.944444444444	0.611111111111	0.111111111111	0.0	0.0	0.0	0.0	0.974412918091	0.671733512671	0.862068965517	0.793103448276	0.655172413793	0.344827586207	0.344827586207	0.310344827586	0.310344827586	0.00931708700955	0.975642524021	1.0	1.0	0.888888888889	0.0	0.0	0.0	0.0	0.011495555751	0.897437637033	0.916666666667	0.694444444444	0.333333333333	0.0	0.0	0.0	0.0	36.0	0.827547777778	5.48280977778e-05	-1.28433333333	1.44444444444	-0.0555555555556	1003.2	65.6384444444
TTL	0.00039872401976	0.885020865535	0.325423728814	0.0677966101695	0.0169491525424	0.0	0.0	0.0	0.0	0.000563149340451	0.972606156775	0.796610169492	0.0576271186441	0.0101694915254	0.0	0.0	0.0	0.0	0.0253903027624	0.753568966732	0.651685393258	0.217228464419	0.0711610486891	0.0	0.0	0.0	0.0	0.0229286644608	0.703414721134	0.410169491525	0.122033898305	0.0203389830508	0.00338983050847	0.00338983050847	0.0	0.0	0.273286044598	0.604726656863	0.690789473684	0.348684210526	0.164473684211	0.0592105263158	0.0263157894737	0.0197368421053	0.0197368421053	295.0	0.83533545103	0.000516528111172	-0.289563838233	1.82711864407	0.0	751.786161315	49.822689496
TUDOR	0.0036168708466	0.678393695014	0.614754098361	0.204918032787	0.0327868852459	0.0	0.0	0.0	0.0	0.0001234888623	0.989201362254	0.122950819672	0.00819672131148	0.0	0.0	0.0	0.0	0.0	0.0500710941851	0.552433802875	0.811475409836	0.303278688525	0.0819672131148	0.00819672131148	0.0	0.0	0.0	0.00512144016102	0.791914338289	0.540983606557	0.172131147541	0.0327868852459	0.0	0.0	0.0	0.0	0.0709330886602	0.793026052878	0.893442622951	0.44262295082	0.0983606557377	0.0245901639344	0.0245901639344	0.00819672131148	0.0	122.0	0.725856821338	0.000218254013701	-0.0930887670344	3.70491803279	0.0	1498.45310248	52.915218646
Thioredoxin_6	0.000700361968484	0.90598785005	0.679347826087	0.347826086957	0.0597826086957	0.0	0.0	0.0	0.0	0.000479440263007	0.98500194917	1.0	0.695652173913	0.0652173913043	0.0	0.0	0.0	0.0	0.00183265772648	0.951076448916	0.660606060606	0.109090909091	0.00606060606061	0.0	0.0	0.0	0.0	0.00800673477352	0.975551886934	1.0	1.0	0.277173913043	0.0	0.0	0.0	0.0	0.0152485277504	0.901326592616	0.75	0.451086956522	0.173913043478	0.0	0.0	0.0	0.0	184.0	0.807548601308	0.000175849438321	-0.282346249765	1.22826086957	0.0054347826087	524.965950264	55.4401321052
Transglut_C	0.00156256358605	0.917782308367	1.0	0.88679245283	0.471698113208	0.0	0.0	0.0	0.0	0.000539434142411	0.902924280129	0.405660377358	0.122641509434	0.0188679245283	0.0	0.0	0.0	0.0	0.000305148714688	0.912572031402	0.0566037735849	0.0	0.0	0.0	0.0	0.0	0.0	0.00710007501766	0.962407723778	1.0	0.971698113208	0.405660377358	0.0	0.0	0.0	0.0	0.00951876305044	0.818927196803	0.228260869565	0.0760869565217	0.0217391304348	0.0	0.0	0.0	0.0	106.0	0.623029034392	0.000531679310181	0.0624535789158	1.68867924528	0.11320754717	717.861489218	52.8262851902
Transglut_core	0.00055111857364	0.936445565109	0.928571428571	0.651785714286	0.125	0.0	0.0	0.0	0.0	0.000415732094552	0.996454515257	1.0	1.0	0.553571428571	0.0	0.0	0.0	0.0	0.134608134627	0.606122455157	1.0	0.920792079208	0.534653465347	0.00990099009901	0.00990099009901	0.00990099009901	0.0	0.012423674576	0.7876052942	0.827956989247	0.311827956989	0.10752688172	0.0	0.0	0.0	0.0	0.107066631317	0.872690572301	1.0	0.955357142857	0.598214285714	0.196428571429	0.0803571428571	0.00892857142857	0.00892857142857	112.0	0.691994283825	0.000264206311299	-0.309773661358	0.866071428571	0.0892857142857	706.191893424	38.8574068491
Trypsin	0.000898967962712	0.882969930993	0.630434782609	0.266304347826	0.054347826087	0.0	0.0	0.0	0.0	0.000872128584888	0.964630075531	1.0	0.411764705882	0.0769230769231	0.0	0.0	0.0	0.0	0.023202823475	0.717867743931	0.808510638298	0.446808510638	0.106382978723	0.0	0.0	0.0	0.0	0.0180320329964	0.96320525205	1.0	1.0	1.0	0.181818181818	0.0	0.0	0.0	0.0153956348076	0.890712408146	0.961538461538	0.653846153846	0.346153846154	0.0	0.0	0.0	0.0	221.0	0.561867859455	0.000536832252712	-0.115180254682	10.4479638009	0.207013574661	492.399759167	49.0368487939
